시군구코드,업종코드,년도,업소일련번호,업종명,신고일자,업소명,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업사유,업태명,위생교육수료일자,객실수,한실수,양실수,의자수,욕실수,발한실,세탁기수,허가(신고)번호,비고,내외국인구분,국적,소재지도로명,소재지지번
cgg_code,snt_cob_code,yy,upso_sno,snt_cob_nm,upso_gsl_ymd,upso_nm,trdp_area,upso_site_telno,bman_stdt,bup_nm,site_stdt,admdng_nm,dcb_ymd,dcb_why,snt_uptae_nm,ed_fin_ymd,gaeksil,hanshil,yangsil,chair_num,yoksil,balhansil_yn,washmc_num,perm_nt_no,rem,kor_frgnr_gbn,ntn,site_addr_rd,site_addr
3030000,211,1984,00009,미용업(일반),19840327,갤러리아 헤어,22.40,02 4653145,19990618,,19990618,성수1가제2동,,,일반미용업,,0,,,4,,N,,3030000-211-1984-00009,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/20)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/22),내국인,,서울특별시 성동구 왕십리로 80-1, (성수동1가, 동아아파트),서울특별시 성동구 성수동1가  656번지 320호  
3030000,211,1984,00010,미용업(일반),19840612,차인숙헤어살롱,45.00,02 4656783,20141224,,20020821,성수2가제1동,,,일반미용업,,0,0,0,0,0,N,,3030000-211-1984-00010,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/20)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/08/14),내국인,,서울특별시 성동구 성수이로 37, (성수동2가),서울특별시 성동구 성수동2가  335번지 161호  
3030000,211,1984,00010,미용업(일반),19840612,헤어살롱B&G,45.00,02 4656783,20141224,,20020821,성수2가제1동,,,일반미용업,,0,0,0,0,0,N,,3030000-211-1984-00010,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/20)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/08/14),내국인,,서울특별시 성동구 성수이로 37, (성수동2가),서울특별시 성동구 성수동2가  335번지 161호  
3030000,211,1984,00010,미용업(일반),19840612,차인숙헤어살롱,45.00,02 4656783,20190430,,20020821,성수2가제1동,,,일반미용업,,0,0,0,0,0,N,,3030000-211-1984-00010,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/20)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/08/14),내국인,,서울특별시 성동구 성수이로 37, (성수동2가),서울특별시 성동구 성수동2가  335번지 161호  
3030000,211,1984,00010,미용업(일반),19840612,헤어살롱B&G,45.00,02 4656783,20190430,,20020821,성수2가제1동,,,일반미용업,,0,0,0,0,0,N,,3030000-211-1984-00010,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/20)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/08/14),내국인,,서울특별시 성동구 성수이로 37, (성수동2가),서울특별시 성동구 성수동2가  335번지 161호  
3030000,211,1985,00001,미용업(일반),19850523,경일,11.02,02 4638836,19970422,,19850523,성수1가제1동,,,일반미용업,,0,0,0,2,0,N,,3030000-211-1985-00001,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/08),내국인,,서울특별시 성동구 성덕정3길 10-1, (성수동1가),서울특별시 성동구 성수동1가  72번지 33호  
3030000,211,1985,00002,미용업(일반),19850831,인애미용,18.00,0222362568,20040325,,20020821,금호2.3가동,,,일반미용업,20040422,0,0,0,0,0,N,,3030000-211-1985-00002,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/10/18),내국인,,서울특별시 성동구 금호로11길 3, (금호동2가),서울특별시 성동구 금호동2가  323번지  
3030000,211,1985,00003,미용업(일반),19850123,영,11.34,0222988917,19970421,,19970421,금호4가동,,,일반미용업,,0,0,0,2,0,N,,3030000-211-1985-00003,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/10/18),내국인,,서울특별시 성동구 독서당로47길 18-1, (금호동4가),서울특별시 성동구 금호동4가  1218번지 0호  
3030000,211,1986,00001,미용업(일반),19861107,단형헤어,40.80,0222971532,20090817,,20170922,왕십리도선동,,,일반미용업,20091008,0,0,0,5,0,N,0,3030000-211-1986-00001,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/06/28),내국인,,서울특별시 성동구 왕십리로 410, J동 1층 110호 (하왕십리동, 센트라스),서울특별시 성동구 하왕십리동  700번지  센트라스 J동 110호
3030000,211,1986,00001,미용업(일반),19861107,단형헤어,40.80,0222971532,20181221,,20170922,왕십리도선동,,,일반미용업,,0,0,0,5,0,N,0,3030000-211-1986-00001,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/06/28),내국인,,서울특별시 성동구 왕십리로 410, J동 1층 110호 (하왕십리동, 센트라스),서울특별시 성동구 하왕십리동  700번지  센트라스 J동 110호
3030000,211,1986,00002,미용업(일반),19860614,세리,16.10,0222992395,20010825,,20010825,금호4가동,,,일반미용업,,0,0,0,3,0,N,,3030000-211-1986-00002,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 독서당로 282, (금호동4가),서울특별시 성동구 금호동4가  611번지 2호  
3030000,211,1986,00003,미용업(일반),19860726,고우니,27.30,0222985413,19980226,,20080220,금호4가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-1986-00003,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 금호로1길 43, (금호동4가,2호 (지상1층)),서울특별시 성동구 금호동4가  505번지 1호  2호 (지상1층)
3030000,211,1986,00004,미용업(일반),19860614,영,11.50,0222984633,19970421,,20121025,금호2.3가동,,,일반미용업,,0,0,0,2,0,N,0,3030000-211-1986-00004,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 금호산길 6, 지상1층 (금호동3가, 1276-76),서울특별시 성동구 금호동3가  1265번지 76호  지상1층
3030000,211,1986,00005,미용업(일반),19860407,김정숙헤어아트,19.50,0222947670,19970829,,19990610,행당제2동,,,일반미용업,,0,0,0,3,0,N,,3030000-211-1986-00005,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 행당로9길 43, 상가동 4층 403호 (행당동, 대림아파트),서울특별시 성동구 행당동  347번지  대림상가4층 403호
3030000,211,1986,00006,미용업(일반),19860529,현미용실,11.52,0222133428,19970422,,19970422,용답동,,,일반미용업,,0,0,0,2,0,N,,3030000-211-1986-00006,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/11),내국인,,서울특별시 성동구 용답29길 6-1, (용답동),서울특별시 성동구 용답동  7번지 5호  
3030000,211,1986,00007,미용업(일반),19861104,소라미용실,24.30,0222946665,19970421,,20041102,마장동,20150520,건강문제,일반미용업,,0,0,0,2,0,N,,3030000-211-1986-00007,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/16),내국인,,,서울특별시 성동구 마장동  331-2번지  308호
3030000,211,1986,00008,미용업(일반),19860705,박선영헤어뱅크,13.21,02 2948151,19970421,,19970421,마장동,,,일반미용업,,0,0,0,3,0,N,,3030000-211-1986-00008,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/17),내국인,,서울특별시 성동구 마장로44길 8-18, (마장동),서울특별시 성동구 마장동  781번지 9호  
3030000,211,1987,00001,미용업(일반),19870212,고명옥,31.93,0222978056,19970421,,19970421,옥수동,,,일반미용업,,0,,,4,,N,,3030000-211-1987-00001,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/06/28),내국인,,,서울특별시 성동구 옥수동  5번지 102호 3 7 극동상가
3030000,211,1987,00002,미용업(일반),19870807,진미용실,13.00,0222953114,20141112,,20160104,금호4가동,,,일반미용업,,0,0,0,5,0,N,,3030000-211-1987-00002,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 독서당로46길 17, 1층 (금호동4가),서울특별시 성동구 금호동4가  656번지 1호  
3030000,211,1987,00003,미용업(일반),19870818,박은선,15.64,0222935081,19970901,,19970901,왕십리도선동,,,일반미용업,,0,0,0,3,0,N,,3030000-211-1987-00003,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/09),내국인,,서울특별시 성동구 왕십리로26길 10, (도선동),서울특별시 성동구 도선동  185번지 5호  
3030000,211,1987,00004,미용업(일반),19870922,김수희,17.01,0222959597,19970422,,20030716,왕십리제2동,,,일반미용업,,0,0,0,3,0,N,,3030000-211-1987-00004,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/09),내국인,,서울특별시 성동구 무학봉15길 9, (하왕십리동,(지상1층)),서울특별시 성동구 하왕십리동  988번지  (지상1층)
3030000,211,1987,00005,미용업(일반),19870703,강은미장,12.80,0222424847,19971106,,19971106,용답동,,,일반미용업,,0,,,2,,N,,3030000-211-1987-00005,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/11),내국인,,서울특별시 성동구 용답19길 16, (용답동),서울특별시 성동구 용답동  48번지 4호  
3030000,211,1987,00006,미용업(일반),19870312,정들러,10.30,0222916098,19970421,,19970421,금호1가동,,,일반미용업,,0,0,0,2,0,N,,3030000-211-1987-00006,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/11),내국인,,서울특별시 성동구 독서당로51길 15, (금호동1가),서울특별시 성동구 금호동1가  1794번지 0호  
3030000,211,1987,00007,미용업(일반),19871015,크리스탈살롱(Crystal Salon),38.00,0222533004,20071119,,20150930,성수2가제1동,,,일반미용업,20080423,0,0,0,5,0,N,0,3030000-211-1987-00007,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/11),내국인,,서울특별시 성동구 동일로 173, 1층 (성수동2가),서울특별시 성동구 성수동2가  281번지 29호  
3030000,211,1987,00008,미용업(일반),19870306,가원미용실,22.90,02 2952456,19970421,,19970421,응봉동,,,일반미용업,,0,0,0,4,0,N,,3030000-211-1987-00008,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/08/23),내국인,,서울특별시 성동구 독서당로62길 43, (응봉동, 대림아파트),서울특별시 성동구 응봉동  100번지  대림아파트
3030000,211,1988,00001,미용업(일반),19880113,미세즈주,22.54,0222971255,19970421,,19970421,금호4가동,,,일반미용업,,0,,,3,,N,,3030000-211-1988-00001,011-9730-3309(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/06/28),내국인,,서울특별시 성동구 독서당로46길 38-1, (금호동4가),서울특별시 성동구 금호동4가  525번지 2호  
3030000,211,1988,00002,미용업(일반),19881213,임은경헤어샵,17.08,0222934151,20070130,,20061124,왕십리제2동,,,일반미용업,20070629,0,,,3,,N,,3030000-211-1988-00002,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/09),내국인,,서울특별시 성동구 왕십리로31나길 24-1, (하왕십리동,(지상1층)),서울특별시 성동구 하왕십리동  950번지 9호  (지상1층)
3030000,211,1988,00003,미용업(일반),19880827,앙마헤어,135.51,0222331541,19970421,,20141128,금호2.3가동,,,일반미용업,,0,,,4,,N,,3030000-211-1988-00003,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/11),내국인,,서울특별시 성동구 장터길 45-2, (금호동3가),서울특별시 성동구 금호동3가  802번지 1호  
3030000,211,1988,00003,미용업(일반),19880827,살롱제이,135.51,0222331541,19970421,,20141128,금호2.3가동,,,일반미용업,,0,,,4,,N,,3030000-211-1988-00003,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/11),내국인,,서울특별시 성동구 장터길 45-2, (금호동3가),서울특별시 성동구 금호동3가  802번지 1호  
3030000,211,1988,00004,미용업(일반),19880705,성,18.50,0222975551,19970421,,19970421,옥수동,,,일반미용업,,0,0,0,3,0,N,,3030000-211-1988-00004,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/11),내국인,,서울특별시 성동구 한림말길 37, (옥수동),서울특별시 성동구 옥수동  200번지 5호  
3030000,211,1988,00005,미용업(일반),19880707,헤어박스,24.30,02 4644521,19971022,,19971022,성수2가제3동,,,일반미용업,,0,,,4,,N,,3030000-211-1988-00005,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/12),내국인,,서울특별시 성동구 아차산로 96, (성수동2가),서울특별시 성동구 성수동2가  314번지 6호  
3030000,211,1988,00006,미용업(일반),19881029,박진희헤어필,28.70,,19970422,,20040407,금호1가동,,,일반미용업,,0,0,0,3,0,N,,3030000-211-1988-00006,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/29),내국인,,서울특별시 성동구 행당로 2, (금호동1가),서울특별시 성동구 금호동1가  506번지 1호  
3030000,211,1988,00007,미용업(일반),19880924,궁전,15.39,,19970422,,19970422,성수2가제1동,,,일반미용업,,0,0,0,3,0,N,,3030000-211-1988-00007,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/21)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/08/14),내국인,,서울특별시 성동구 둘레15길 14, (성수동2가),서울특별시 성동구 성수동2가  648번지 3호  
3030000,211,1989,00001,미용업(일반),19891111,민들레헤어샵,30.00,0222988713,19981109,,20160325,금호2.3가동,,,일반미용업,,0,,,3,,N,,3030000-211-1989-00001,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 금호산2길 24, 102호 (금호동3가),서울특별시 성동구 금호동3가  391번지  
3030000,211,1989,00001,미용업(일반),19891111,민들레헤어샵,30.00,0222988713,20190403,,20160325,금호2.3가동,,,일반미용업,,0,,,3,,N,,3030000-211-1989-00001,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 금호산2길 24, 102호 (금호동3가),서울특별시 성동구 금호동3가  391번지  
3030000,211,1989,00002,미용업(일반),19890918,조희헤어타운,33.80,,20140801,,20170818,금호2.3가동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-1989-00002,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 금호산2길 17, 1층 (금호동3가),서울특별시 성동구 금호동3가  455번지 1호  1층
3030000,211,1989,00003,미용업(일반),19890929,다성헤어샵,16.96,0222963628,20120426,,20180315,왕십리도선동,,,일반미용업,,0,0,0,3,0,N,,3030000-211-1989-00003,(업종변경:미용업에서 미용업(종합) 으로 변경됨:2008/10/28)(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/04),내국인,,서울특별시 성동구 무학로10길 31, 1층 (홍익동),서울특별시 성동구 홍익동  207번지  
